"ensembl_gene_id","external_gene_name","baseMean","log2FoldChange_HAS2","lfcSE_HAS2","stat_HAS2","pvalue_HAS2","padj_HAS2","DEG_HAS2","log2FoldChange_HAS3","lfcSE_HAS3","stat_HAS3","pvalue_HAS3","padj_HAS3","DEG_HAS3"
"ENSG00000112559","MDFI",463.509911641426,1.30511755234136,0.240970750196349,5.41608287013223,6.09188747999571e-08,7.100297920851e-06,TRUE,1.58637635389746,0.240559034833247,6.59454073299354,4.26574288165666e-11,1.88284286170641e-09,TRUE
"ENSG00000114315","HES1",606.073633149052,1.04336306750788,0.180899162524549,5.76765007060933,8.0384495570252e-09,1.15193617709403e-06,TRUE,1.36091120884952,0.180402851454864,7.54373446913065,4.5670057552837e-14,3.28770045264292e-12,TRUE
"ENSG00000115008","IL1A",828.526574000946,2.25443842488575,0.438225390856405,5.14447239234587,2.68273699416156e-07,2.43017051134334e-05,TRUE,4.04254429484671,0.437209711867264,9.24623626858962,2.32536793950379e-20,3.83495452641256e-18,TRUE
"ENSG00000115221","ITGB6",579.095322722746,2.23414765555073,0.357359710103393,6.25181740522551,4.05703563306711e-10,8.15277631872555e-08,TRUE,3.06597302186904,0.356670760691729,8.59608737179036,8.2480014840261e-18,9.59147403344343e-16,TRUE
"ENSG00000119714","GPR68",22.1990857758886,2.38259842464726,0.477725271585556,4.98738200878403,6.12029745234522e-07,4.88589773330372e-05,TRUE,2.19090564977741,0.481430327025159,4.55082600075362,5.34357247215664e-06,9.08507480950269e-05,TRUE
"ENSG00000125845","BMP2",390.90644027813,1.16024527909371,0.151610423658779,7.65280678659013,1.96639257924055e-14,1.14594804876208e-11,TRUE,1.99161764299641,0.148995875649174,13.3669313618175,9.43537635501603e-41,1.00686566150792e-37,TRUE
"ENSG00000131459","GFPT2",1833.44817814658,1.02503084019981,0.130004896834591,7.88455562180856,3.15656785107605e-15,2.20745102961451e-12,TRUE,2.05146558676937,0.129176564815314,15.8810972385153,8.56666271803558e-57,2.59013047279806e-53,TRUE
"ENSG00000132854","KANK4",177.376160066377,2.18349771344847,0.254597813848801,8.57626261765624,9.80056348991024e-18,9.01806586811056e-15,TRUE,2.90903403388959,0.251865841355635,11.5499347518985,7.38765015273569e-31,4.32320520712188e-28,TRUE
"ENSG00000134242","PTPN22",172.660623663827,1.40063964114691,0.207280847826564,6.75720721828991,1.40676928601598e-11,4.0990912379029e-09,TRUE,1.37530731398949,0.207599779408088,6.62480142277024,3.47715297593005e-11,1.55750696632955e-09,TRUE
"ENSG00000134339","SAA2",104.354605017894,1.87292919878912,0.357072666161865,5.2452326270757,1.56085262270473e-07,1.55047650015607e-05,TRUE,2.73987392623063,0.352958263974594,7.76260030117286,8.32055206225988e-15,6.79924031357912e-13,TRUE
"ENSG00000134569","LRP4",179.105323703074,1.22694308040917,0.189933551075807,6.45985437254034,1.04803787087375e-10,2.54483973562302e-08,TRUE,1.91865344643715,0.186223896662202,10.3029389934712,6.83408397916227e-25,1.85040473829825e-22,TRUE
"ENSG00000134757","DSG3",850.064284506116,1.74785816496501,0.230818126894599,7.57244757368278,3.66257043865611e-14,1.82950625654357e-11,TRUE,2.39302389301567,0.230253648796647,10.392990102533,2.66853554625919e-25,7.56404739760749e-23,TRUE
"ENSG00000134775","FHOD3",1291.54447531552,1.03876938083246,0.107836857905727,9.63278605298917,5.81315629130456e-22,1.01631411440878e-18,TRUE,1.28278941895544,0.107547539797757,11.9276500547361,8.49374535036687e-33,5.70685312596316e-30,TRUE
"ENSG00000134955","SLC37A2",891.266868889526,2.02920035832435,0.174261523574733,11.6445691320615,2.44554477843283e-31,1.06888648403353e-27,TRUE,1.56696421322786,0.174849593811535,8.96178354818968,3.19468487020174e-19,4.52771704924452e-17,TRUE
"ENSG00000135074","ADAM19",453.337171856815,1.48936804527476,0.188830063048955,7.88734601485908,3.08680670536698e-15,2.20745102961451e-12,TRUE,2.05587805277476,0.187681078100943,10.9541040235767,6.35036706906988e-28,2.67911648837202e-25,TRUE
"ENSG00000135127","BICDL1",157.780654591739,1.63549835326264,0.329696139965133,4.96062329827582,7.02673425576836e-07,5.3645587333449e-05,TRUE,2.10736997422657,0.328168145256641,6.42161649351591,1.34834768770371e-10,5.4235865637767e-09,TRUE
"ENSG00000136235","GPNMB",223.359053430668,1.71133254248112,0.224384531590407,7.62678483383606,2.40680800471385e-14,1.31494451082538e-11,TRUE,3.64688531618626,0.215798217140539,16.8995155034632,4.53618420667931e-64,2.05727294233423e-60,TRUE
"ENSG00000137975","CLCA2",1983.6365812818,2.37444839285406,0.396847093617679,5.98328280852069,2.18684578647264e-09,3.47569317135465e-07,TRUE,2.73931122622812,0.39677514248371,6.90393861137755,5.05801646222029e-12,2.59201911415645e-10,TRUE
"ENSG00000138678","GPAT3",89.2527242329664,2.29769971980165,0.267206119102144,8.59897867429944,8.04286289921487e-18,7.81185400372075e-15,TRUE,1.70739642910641,0.271926753781009,6.27888357936796,3.41012813474244e-10,1.29150593929776e-08,TRUE
"ENSG00000139211","AMIGO2",1431.17416762717,1.21442819701615,0.182811118768247,6.64307622642857,3.07202857872781e-11,8.66262510353198e-09,TRUE,1.69350432654055,0.182490451371389,9.27996130106595,1.69540131527436e-20,2.82167662939377e-18,TRUE
"ENSG00000139547","RDH16",25.4075543691213,3.18074962263235,0.591772928593087,5.37494952699922,7.66041376200568e-08,8.75339959484609e-06,TRUE,3.91193569067286,0.583793817054279,6.70088578603281,2.07159915240537e-11,9.63612313430404e-10,TRUE
"ENSG00000140937","CDH11",86.327901309124,2.80311207260704,0.317884663361784,8.81801607841905,1.16505527387732e-18,1.19815655018807e-15,TRUE,3.31078790196053,0.314942139288393,10.5123687463393,7.57662121409651e-26,2.29633758687556e-23,TRUE
"ENSG00000142173","COL6A2",213.274341711065,1.78954282044884,0.285122753092643,6.27639429346902,3.46514776678409e-10,7.21204504841504e-08,TRUE,1.55427452685197,0.28594052382157,5.43565670958153,5.45949777753511e-08,1.41284948904799e-06,TRUE
"ENSG00000142494","SLC47A1",61.1596390955775,1.7164324756035,0.276468598136903,6.20841747370367,5.35208159910535e-10,1.01707002822999e-07,TRUE,1.81151292901271,0.27582072167871,6.56771876306977,5.10919198428991e-11,2.21207283501201e-09,TRUE
