,ngram,False,True,n,False_q,True_q,fpr,fpr_sig
1480,IPR002717,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.54,False
1481,IPR002719,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.06,False
1482,IPR002719|IPR015030,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.29,False
1483,IPR002720,0.9639036450206185,0.1442429315316284,10.0,1.0,0.4002702616669839,0.07,False
1484,IPR002720|IPR002719,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.02,True
1485,IPR002720|IPR002719|IPR015030,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.1,False
1486,IPR002735,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.35,False
1487,IPR002782,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
1488,IPR002792,0.9639036450206185,0.1442429315316284,10.0,1.0,0.4002702616669839,0.05,True
1489,IPR002857,0.999030851836032,0.00447550609750339,21.0,1.0,0.055722747001927746,0.02,True
1490,IPR002857|IPR001025,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
1491,IPR002857|IPR001025|IPR001025,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
1492,IPR002857|IPR001965,0.8557570684683716,0.40248408548312975,10.0,1.0,0.6328774405633997,0.46,False
1493,IPR002857|IPR001965|IPR001810,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.28,False
1494,IPR002861,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.29,False
1495,IPR002861|IPR000742,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.26,False
1496,IPR002861|IPR000742|IPR000742,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.2,False
1497,IPR002867,0.9986102501176045,0.005464643234634312,26.0,1.0,0.06643720374907175,0.06,False
1498,IPR002867|IPR001841,0.7022834555575872,0.6889192016541374,8.0,1.0,0.9272324863107394,0.61,False
1499,IPR002867|IPR001841|IPR045840,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.35,False
1500,IPR002867|IPR002867,0.9972409582378274,0.015891616134232418,12.0,1.0,0.11396532663553348,0.0,True
1501,IPR002867|IPR041031,0.7468702812489645,1.0,2.0,1.0,1.0,0.54,False
1502,IPR002870,0.9999999958640392,6.275365246385987e-08,19.0,1.0,7.540654006529395e-06,0.02,True
1503,IPR002870|IPR001590,0.9999995965070614,6.580197926163298e-06,13.0,1.0,0.00039534747307541586,0.04,True
1504,IPR002870|IPR001590|IPR001762,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.07,False
1505,IPR002870|IPR001590|IPR006586,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.01,True
1506,IPR002872,0.6454476892363556,1.0,3.0,1.0,1.0,0.5,False
1507,IPR002889,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.24,False
1508,IPR002889|IPR000859,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
1509,IPR002890,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.43,False
1510,IPR002890|IPR041555,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.42,False
1511,IPR002890|IPR041555|IPR040839,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.4,False
1512,IPR002893,0.9999998430914775,1.6630660332106329e-06,20.0,1.0,0.00014086987202621869,0.0,True
1513,IPR002909,0.9649108286159727,0.08860216676049902,29.0,1.0,0.2843895207094114,0.69,False
1514,IPR002909|IPR000719,0.5577922071864692,1.0,4.0,1.0,1.0,0.53,False
1515,IPR002909|IPR002909,0.9730367610786046,0.08623576013441359,18.0,1.0,0.2843895207094114,0.35,False
1516,IPR002909|IPR002909|IPR000719,0.5577922071864692,1.0,4.0,1.0,1.0,0.47,False
1517,IPR002909|IPR002909|IPR002909,0.9730367610786046,0.08623576013441359,18.0,1.0,0.2843895207094114,0.27,False
1518,IPR002909|IPR002909|IPR013548,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.01,True
1519,IPR002909|IPR013548,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.01,True
1520,IPR002913,0.9137642398655864,0.22110073576195913,18.0,1.0,0.46495601023341643,0.43,False
1521,IPR002919,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.16,False
1522,IPR002919|IPR001007,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.1,False
1523,IPR002919|IPR001007|IPR001846,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.09,False
1524,IPR002928,0.9993466650490836,0.0026572553895014566,28.0,1.0,0.03900579147032394,0.02,True
1525,IPR002931,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.51,False
1526,IPR002931|IPR008958,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.33,False
1527,IPR002931|IPR008958|IPR008958,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.63,False
1528,IPR002934,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.05,True
1529,IPR002934|IPR018952,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
1530,IPR002937,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.12,False
1531,IPR002938,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.61,False
1532,IPR002938|IPR057494,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.36,False
1533,IPR002938|IPR057494|IPR001715,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.31,False
1534,IPR002999,0.9999572731496564,0.00016510004857199829,45.0,1.0,0.005117113235134234,0.06,False
1535,IPR002999|IPR002999,0.9993178818610982,0.004539262010690374,13.0,1.0,0.055977009091258134,0.03,True
1536,IPR002999|IPR002999|IPR022255,1.0,0.002500075366293014,3.0,1.0,0.036803103753948734,0.0,True
1537,IPR002999|IPR011545,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.17,False
1538,IPR002999|IPR011545|IPR002999,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.08,False
1539,IPR002999|IPR016071,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.18,False
